# rover_T_world (rover to world, yaw-only orientation). Quaternion = [x,y,z,w] Hamilton
frame_index,image,tx,ty,tz,qx,qy,qz,qw
0,images/rgb_000000.png,-1.3087011244946651,3.6521480982956325,0.9288545340719329,0.0,0.0,7.304594377019711e-13,0.9999999999989999
1,images/rgb_000001.png,-2.9947535870370676,1.5861114076027722,0.8356468046240705,0.0,0.0,-2.08833268697791e-12,0.9999999999989999
2,images/rgb_000002.png,-0.5013354063345552,1.0705790346237303,0.9473568583056177,0.0,0.0,1.6829424656286777e-12,0.9999999999989999
3,images/rgb_000003.png,-2.0060148455422944,2.6982269462507222,0.7709254870269386,0.0,0.0,-1.342446096839278e-12,0.9999999999989999
4,images/rgb_000004.png,3.974753672121495,4.404546143230677,0.7694134640558039,0.0,0.0,-1.4262845989351319e-12,0.9999999999989999
5,images/rgb_000005.png,-4.017500248702211,0.8910119532187787,0.9177079506864277,0.0,0.0,2.7853194312949605e-12,0.9999999999989999
6,images/rgb_000006.png,2.972059569134024,1.2040866434790407,0.8951031412562491,0.0,0.0,-5.092645539012636e-13,0.9999999999989999
7,images/rgb_000007.png,-1.2971750081559068,1.5562831950979925,0.9315096611998779,0.0,0.0,8.470313754698917e-13,0.9999999999989999
8,images/rgb_000008.png,-2.617229211787768,0.950168745398231,0.8095303183692519,0.0,0.0,2.476154017859494e-13,0.9999999999989999
9,images/rgb_000009.png,-0.15155330874520823,2.610635573202315,0.8264684643064324,0.0,0.0,-2.2769617596855073e-12,0.9999999999989999
10,images/rgb_000010.png,-5.000094246151102,2.7080942513379656,0.7776671515305023,0.0,0.0,-1.0028851784841195e-12,0.9999999999989999
11,images/rgb_000011.png,-2.1223595840807397,1.8561778997166534,0.7648455938850236,0.0,0.0,-2.854307038801976e-12,0.9999999999989999
12,images/rgb_000012.png,-4.669482986446794,-0.08731770601858946,0.8289747419529345,0.0,0.0,8.643515611781229e-13,0.9999999999989999
13,images/rgb_000013.png,4.9054424823576595,3.453171870190368,0.9249889441770367,0.0,0.0,2.860108369536163e-12,0.9999999999989999
14,images/rgb_000014.png,-4.553857320675816,-1.2814900900098725,0.9541413327217878,0.0,0.0,2.4463399274398595e-12,0.9999999999989999
15,images/rgb_000015.png,1.835708766742896,2.7432131453646837,0.8415414170376128,0.0,0.0,1.2234333785302296e-12,0.9999999999989999
16,images/rgb_000016.png,-0.7168594649342056,2.5466723537519043,0.8091664986781103,0.0,0.0,2.3526780899031125e-13,0.9999999999989999
17,images/rgb_000017.png,-1.38479587676629,2.7017017391891733,0.928680500199207,0.0,0.0,7.229617700350579e-13,0.9999999999989999
18,images/rgb_000018.png,-1.0411736352492156,4.116396811899602,0.7707689710170651,0.0,0.0,-2.9157651368075317e-12,0.9999999999989999
19,images/rgb_000019.png,4.5860943523580415,-2.654809432976127,0.9202502859319635,0.0,0.0,3.774928140768663e-13,0.9999999999989999
20,images/rgb_000020.png,2.7591532424494214,3.9368595656559173,0.8135533500539871,0.0,0.0,3.820120921562955e-13,0.9999999999989999
21,images/rgb_000021.png,3.8191774876620084,0.4943190432407991,0.7864586180074592,0.0,0.0,-6.142899270995075e-13,0.9999999999989999
22,images/rgb_000022.png,2.488021753824661,4.582322509008977,0.7608228937657411,0.0,0.0,-2.0278001654728067e-12,0.9999999999989999
23,images/rgb_000023.png,-2.438272408751666,4.6634946178348375,0.9185192006349245,0.0,0.0,3.102834748987919e-13,0.9999999999989999
24,images/rgb_000024.png,3.4007601697603187,2.4674924223647032,0.9525540861630282,0.0,0.0,2.69031930452872e-12,0.9999999999989999
25,images/rgb_000025.png,3.098709033292008,-4.338455740361813,0.9384698504074944,0.0,0.0,2.923942014179514e-12,0.9999999999989999
26,images/rgb_000026.png,4.45805656361955,-4.578904729126803,0.7584582898501508,0.0,0.0,-2.402790829673229e-12,0.9999999999989999
27,images/rgb_000027.png,0.6348277819498136,4.372866930131485,0.8041709246664362,0.0,0.0,-2.66248130415105e-12,0.9999999999989999
28,images/rgb_000028.png,4.512733550941931,5.04955893158657,0.9261220260132117,0.0,0.0,2.8696946907771873e-12,0.9999999999989999
29,images/rgb_000029.png,2.1931784778459633,1.5056731125618552,0.8351287626889653,0.0,0.0,-2.099393088082906e-12,0.9999999999989999
30,images/rgb_000030.png,-1.9507224167228374,-1.29871104061977,0.9202868432989504,0.0,0.0,3.789244432448267e-13,0.9999999999989999
31,images/rgb_000031.png,4.564895894972046,1.1476514105725237,0.8699443962227744,0.0,0.0,-1.2531868089017797e-12,0.9999999999989999
32,images/rgb_000032.png,0.8850010156924168,-1.8058182651853874,0.9081903644934737,0.0,0.0,-6.975316460369646e-14,0.9999999999989999
33,images/rgb_000033.png,1.5321493591921251,2.2236356228716154,0.8693853834980706,0.0,0.0,-1.2684012622411103e-12,0.9999999999989999
34,images/rgb_000034.png,2.497579543369385,1.1280476291804682,0.8617459194051706,0.0,0.0,1.7433363700526025e-12,0.9999999999989999
35,images/rgb_000035.png,4.241659818766793,3.823004460670289,0.8223112816627198,0.0,0.0,-2.3570843092689404e-12,0.9999999999989999
36,images/rgb_000036.png,2.6013640290007425,-2.071974051256055,0.8657131749663758,0.0,0.0,1.8373262924105416e-12,0.9999999999989999
37,images/rgb_000037.png,-3.8438804885175784,2.720312830190405,0.9527640618258225,0.0,0.0,2.6759304210516954e-12,0.9999999999989999
38,images/rgb_000038.png,-3.5061362415777775,-3.591380568940118,0.8641470349047586,0.0,0.0,1.8005411778079096e-12,0.9999999999989999
39,images/rgb_000039.png,-4.2256535108671125,-0.22613160036035007,0.7913430641658492,0.0,0.0,-2.8241743342957315e-12,0.9999999999989999
40,images/rgb_000040.png,-4.023524173648287,1.4666133290545234,0.8523545014140577,0.0,0.0,1.510260590236666e-12,0.9999999999989999
41,images/rgb_000041.png,2.882283630828188,-0.9670183192849281,0.9529770193727432,0.0,0.0,2.1644595584249686e-12,0.9999999999989999
42,images/rgb_000042.png,0.4861033240472983,1.0332689498934213,0.9083687951510346,0.0,0.0,-6.3461139902141e-14,0.9999999999989999
43,images/rgb_000043.png,3.4702541760208216,2.422117267483206,0.8214450907144955,0.0,0.0,6.349933009806904e-13,0.9999999999989999
44,images/rgb_000044.png,-2.0749053277478327,2.442573487057988,0.9381622762551101,0.0,0.0,2.924047605994524e-12,0.9999999999989999
45,images/rgb_000045.png,4.6951735545242945,0.34805787186122994,0.8129947421201285,0.0,0.0,-2.5235401778798803e-12,0.9999999999989999
46,images/rgb_000046.png,2.9961765704974934,1.5666162077135741,0.7704692959058533,0.0,0.0,-2.9143116183049246e-12,0.9999999999989999
47,images/rgb_000047.png,1.5492353145947848,-0.6236785199055483,0.7587600925063054,0.0,0.0,-2.5647487650078158e-12,0.9999999999989999
48,images/rgb_000048.png,1.1054839305970732,-3.294144997382018,0.8238876278036229,0.0,0.0,-2.3271084811088703e-12,0.9999999999989999
